date,season,design,trial,batch_size,room_temp,extraction_temp,pressure,extraction_time,volume,yield_ml_per_kg,plant_type,part,condition
,,,,kg,oC,oC,(bar),(minutes),(ml),,,,
2025-05-15 00:00:00,Summer,New-Tripple Grate,43,20,38,96,1.01325,95,18.67,0.9335000000000001,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,43,30,38,96,1.01325,135,28,0.9333333333333333,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,44,10,38,96,1.01325,80,10.333333333333334,1.0333333333333334,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,44,20,38,96,1.01325,110,20.67,1.0335,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,44,30,38,96,1.01325,135,31,1.0333333333333334,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,45,10,38,96,1.01325,90,9.333333333333334,0.9333333333333333,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,45,20,38,96,1.01325,125,18.67,0.9335000000000001,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-15 00:00:00,Summer,New-Tripple Grate,45,30,38,96,1.01325,135,28,0.9333333333333333,Chafa,Flower,Fresh Part wash and used after 24 hours
2025-05-17 00:00:00,Summer,New-Tripple Grate,46,10,36,96,1.01325,70,9.666666666666666,0.9666666666666666,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,46,20,36,96,1.01325,95,19.33,0.9664999999999999,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,46,30,36,96,1.01325,150,29,0.9666666666666667,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,47,10,36,95,1.01325,80,10,1,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,47,20,36,95,1.01325,110,20,1,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,47,30,36,95,1.01325,150,30,1,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,48,10,36,97,1.01325,90,9.333333333333334,0.9333333333333333,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,48,20,36,97,1.01325,125,18.67,0.9335000000000001,Mogra,Flower,Fresh Part used without washing
2025-05-17 00:00:00,Summer,New-Tripple Grate,48,30,36,97,1.01325,150,28,0.9333333333333333,Mogra,Flower,Fresh Part used without washing
2025-05-18 00:00:00,Summer,New-Tripple Grate,49,10,40,96,1.01325,70,10.333333333333334,1.0333333333333334,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,49,20,40,96,1.01325,95,20.67,1.0335,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,49,30,40,96,1.01325,165,31,1.0333333333333334,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,50,10,40,95,1.01325,80,10.666666666666666,1.0666666666666667,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,50,20,40,95,1.01325,110,21.33,1.0665,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,50,30,40,95,1.01325,165,32,1.0666666666666667,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,51,10,40,97,1.01325,90,10,1,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,51,20,40,97,1.01325,125,20,1,Mogra,Flower,Fresh Part wash and used immediately
2025-05-18 00:00:00,Summer,New-Tripple Grate,51,30,40,97,1.01325,165,30,1,Mogra,Flower,Fresh Part wash and used immediately
2025-05-19 00:00:00,Summer,New-Tripple Grate,52,10,38,96,1.01325,70,9.666666666666666,0.9666666666666666,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,52,20,38,96,1.01325,95,19.33,0.9664999999999999,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,52,30,38,96,1.01325,135,29,0.9666666666666667,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,53,10,38,96,1.01325,80,10.666666666666666,1.0666666666666667,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,53,20,38,96,1.01325,110,21.33,1.0665,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,53,30,38,96,1.01325,135,32,1.0666666666666667,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,54,10,38,96,1.01325,90,9.666666666666666,0.9666666666666666,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,54,20,38,96,1.01325,125,19.33,0.9664999999999999,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-19 00:00:00,Summer,New-Tripple Grate,54,30,38,96,1.01325,135,29,0.9666666666666667,Mogra,Flower,Fresh Part wash and used after 24 hours
2025-05-20 00:00:00,Summer,New-Tripple Grate,55,10,36,96,1.01325,70,10.333333333333334,1.0333333333333334,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,55,20,36,96,1.01325,95,20.67,1.0335,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,55,30,36,96,1.01325,150,31,1.0333333333333334,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,56,10,36,95,1.01325,80,11.333333333333334,1.1333333333333333,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,56,20,36,95,1.01325,110,22.67,1.1335000000000002,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,56,30,36,95,1.01325,150,34,1.1333333333333333,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,57,10,36,97,1.01325,90,10,1,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,57,20,36,97,1.01325,125,20,1,Tagari ,Flower,Fresh Part used without washing
2025-05-20 00:00:00,Summer,New-Tripple Grate,57,30,36,97,1.01325,150,30,1,Tagari ,Flower,Fresh Part used without washing
2025-05-21 00:00:00,Summer,New-Tripple Grate,58,10,41,96,1.01325,70,11,1.1,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,58,20,41,96,1.01325,95,22,1.1,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,58,30,41,96,1.01325,165,33,1.1,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,59,10,41,95,1.01325,80,11.666666666666666,1.1666666666666665,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,59,20,41,95,1.01325,110,23.33,1.1664999999999999,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,59,30,41,95,1.01325,165,35,1.1666666666666667,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,60,10,41,97,1.01325,90,10.333333333333334,1.0333333333333334,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,60,20,41,97,1.01325,125,20.67,1.0335,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-21 00:00:00,Summer,New-Tripple Grate,60,30,41,97,1.01325,165,31,1.0333333333333334,Tagari ,Flower,Fresh Part wash and used immediately
2025-05-22 00:00:00,Summer,New-Tripple Grate,61,10,38,96,1.01325,70,10.333333333333334,1.0333333333333334,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,61,20,38,96,1.01325,95,20.67,1.0335,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,61,30,38,96,1.01325,135,31,1.0333333333333334,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,62,10,38,96,1.01325,80,11.333333333333334,1.1333333333333333,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,62,20,38,96,1.01325,110,22.67,1.1335000000000002,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,62,30,38,96,1.01325,135,34,1.1333333333333333,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,63,10,38,96,1.01325,90,10.333333333333334,1.0333333333333334,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,63,20,38,96,1.01325,125,20.67,1.0335,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-22 00:00:00,Summer,New-Tripple Grate,63,30,38,96,1.01325,135,31,1.0333333333333334,Tagari ,Flower,Fresh Part wash and used after 24 hours
2025-05-23 00:00:00,Summer,New-Tripple Grate,64,10,35,96,1.01325,70,9.666666666666666,0.9666666666666666,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,64,20,35,96,1.01325,95,19.33,0.9664999999999999,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,64,30,35,96,1.01325,150,29,0.9666666666666667,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,65,10,35,95,1.01325,80,10.666666666666666,1.0666666666666667,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,65,20,35,95,1.01325,110,21.33,1.0665,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,65,30,35,95,1.01325,150,32,1.0666666666666667,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,66,10,35,97,1.01325,90,9.666666666666666,0.9666666666666666,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,66,20,35,97,1.01325,125,19.33,0.9664999999999999,Parijatak ,Flower,Fresh Part used without washing
2025-05-23 00:00:00,Summer,New-Tripple Grate,66,30,35,97,1.01325,150,29,0.9666666666666667,Parijatak ,Flower,Fresh Part used without washing
2025-05-24 00:00:00,Summer,New-Tripple Grate,67,10,39,96,1.01325,70,10.333333333333334,1.0333333333333334,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,67,20,39,96,1.01325,95,20.67,1.0335,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,67,30,39,96,1.01325,165,31,1.0333333333333334,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,68,10,39,95,1.01325,80,11,1.1,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,68,20,39,95,1.01325,110,22,1.1,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,68,30,39,95,1.01325,165,33,1.1,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,69,10,39,97,1.01325,90,10.333333333333334,1.0333333333333334,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,69,20,39,97,1.01325,125,20.67,1.0335,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-24 00:00:00,Summer,New-Tripple Grate,69,30,39,97,1.01325,165,31,1.0333333333333334,Parijatak ,Flower,Fresh Part wash and used immediately
2025-05-25 00:00:00,Summer,New-Tripple Grate,70,10,37,96,1.01325,70,10,1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,70,20,37,96,1.01325,95,20,1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,70,30,37,96,1.01325,135,30,1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,71,10,37,96,1.01325,80,11,1.1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,71,20,37,96,1.01325,110,22,1.1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,71,30,37,96,1.01325,135,33,1.1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,72,10,37,96,1.01325,90,10,1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,72,20,37,96,1.01325,125,20,1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-25 00:00:00,Summer,New-Tripple Grate,72,30,37,96,1.01325,135,30,1,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2025-05-26 00:00:00,Summer,New-Tripple Grate,73,10,30,96,1.01325,70,9.666666666666666,0.9666666666666666,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,73,20,30,96,1.01325,95,19.33,0.9664999999999999,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,73,30,30,96,1.01325,150,29,0.9666666666666667,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,74,10,30,95,1.01325,80,10.333333333333334,1.0333333333333334,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,74,20,30,95,1.01325,110,20.67,1.0335,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,74,30,30,95,1.01325,150,31,1.0333333333333334,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,75,10,30,97,1.01325,90,9.333333333333334,0.9333333333333333,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,75,20,30,97,1.01325,125,18.67,0.9335000000000001,Chandanipath ,Flower,Fresh Part used without washing
2025-05-26 00:00:00,Summer,New-Tripple Grate,75,30,30,97,1.01325,150,28,0.9333333333333333,Chandanipath ,Flower,Fresh Part used without washing
2025-05-27 00:00:00,Summer,New-Tripple Grate,76,10,37,96,1.01325,70,10,1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,76,20,37,96,1.01325,95,20,1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,76,30,37,96,1.01325,165,30,1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,77,10,37,95,1.01325,80,11,1.1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,77,20,37,95,1.01325,110,22,1.1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,77,30,37,95,1.01325,165,33,1.1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,78,10,37,97,1.01325,90,10,1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,78,20,37,97,1.01325,125,20,1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-27 00:00:00,Summer,New-Tripple Grate,78,30,37,97,1.01325,165,30,1,Chandanipath ,Flower,Fresh Part wash and used immediately
2025-05-28 00:00:00,Summer,New-Tripple Grate,79,10,40,96,1.01325,70,10,1,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,79,20,40,96,1.01325,95,20,1,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,79,30,40,96,1.01325,135,30,1,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,80,10,40,96,1.01325,80,10.333333333333334,1.0333333333333334,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,80,20,40,96,1.01325,110,20.67,1.0335,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,80,30,40,96,1.01325,135,31,1.0333333333333334,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,81,10,40,96,1.01325,90,9.666666666666666,0.9666666666666666,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,81,20,40,96,1.01325,125,19.33,0.9664999999999999,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-28 00:00:00,Summer,New-Tripple Grate,81,30,40,96,1.01325,135,29,0.9666666666666667,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
